"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2015-16","Spring","CS","5114","Theory of Algorithms","Raghvendra","3.38","24.2","27.3","21.2","12.1","9.1","0","3","0","0","3","0","0","0","33","12553","  3"
"2016-17","Fall","CS","5014","Research Meth in CS","Tilevich","3.86","63.6","30.3","3","3","0","0","0","0","0","0","0","0","0","33","82491","  3"
"2017-18","Fall","CS","5525","Data Analytics","Leman","3.99","97","3","0","0","0","0","0","0","0","0","0","0","0","33","82606","  3"
"2018-19","Fall","CS","5525","Data Analytics","Prakash","3.48","30.3","21.2","21.2","18.2","6.1","3","0","0","0","0","0","0","0","33","82770","  3"
"2018-19","Fall","CS","5764","Information Visualization","North","3.79","63.6","21.2","6.1","6.1","3","0","0","0","0","0","0","0","0","33","82783","  3"
"2018-19","Spring","CS","4704","Software Engineering Capstone","Seyam","3.85","69.7","21.2","3","3","3","0","0","0","0","0","0","0","0","33","12832","  3"
"2018-19","Spring","CS","4984","SS: Software Reverse Eng","Hay","3.89","87.9","0","3","9.1","0","0","0","0","0","0","0","0","0","33","20092","  3"
"2019-20","Fall","CS","3824","Intro Comp Bio Bioinformatics","Zhang","3.33","18.2","24.2","21.2","18.2","12.1","3","3","0","0","0","0","0","0","33","82835","  3"
"2019-20","Fall","CS","4634","Design Of Information","Harrison","3.35","27.3","21.2","15.2","21.2","6.1","6.1","0","0","0","3","0","0","0","33","82846","  3"
"2019-20","Fall","CS","5604","Info Storage and Ret","Fox","3.88","69.7","24.2","6.1","0","0","0","0","0","0","0","0","0","0","33","82915","  3"
"2019-20","Spring","CS","5045","Computation for Data Sciences","Zhang","3.8","51.5","36.4","9.1","3","0","0","0","0","0","0","0","0","0","33","20877","  3"
"2020-21","Fall","CS","2164","Foundations Security Environ","Brantly","3.84","84.8","12.1","0","0","0","0","0","0","0","0","0","3","0","33","82987","  3"
"2020-21","Fall","CS","3714","Mobile Software Development","Balci","3.74","78.8","6.1","6.1","0","0","0","6.1","0","3","0","0","0","1","33","83032","  3"
"2020-21","Fall","CS","4704","Software Engineering Capstone","Seyam","3.88","69.7","24.2","3","3","0","0","0","0","0","0","0","0","1","33","83049","  3"
"2020-21","Spring","CS","1014","Intro Computational Thinking","Kafura","3.2","39.4","18.2","9.1","18.2","0","3","0","0","3","0","0","9.1","2","33","13045","  3"
"2021-22","Fall","CS","5045","Computation for Data Sciences","Zhang","3.92","90.9","6.1","0","0","0","0","3","0","0","0","0","0","0","33","83203","  3"
"2021-22","Fall","CS","5774","User Interface Software","Luther","3.62","57.6","15.2","15.2","6.1","0","3","0","0","0","0","0","3","0","33","83232","  3"
"2021-22","Fall","CS","5774","User Interface Software","Luther","3.88","75.8","18.2","0","3","3","0","0","0","0","0","0","0","0","33","83233","  3"
"2021-22","Spring","CS","4784","Human-Computer Interact Capstn","Polys","3.88","60.6","39.4","0","0","0","0","0","0","0","0","0","0","0","33","13311","  3"
"2021-22","Spring","CS","5114","Theory of Algorithms","Heath","3.79","48.5","39.4","9.1","3","0","0","0","0","0","0","0","0","0","33","21405","  3"
"2012-13","Fall","CS","4104","Data and Algorithm Analysis","Vullikanti","2.98","8.8","11.8","14.7","23.5","20.6","11.8","8.8","0","0","0","0","0","1","34","91992","  3"
"2012-13","Spring","CS","1114","Intro to Software Design","Edwards","2.21","2.9","8.8","8.8","14.7","5.9","11.8","23.5","2.9","0","8.8","0","11.8","2","34","12088","  3"
"2013-14","Fall","CS","2114","Softw Des & Data Structures","Barnette","2.94","0","29.4","17.6","11.8","17.6","8.8","11.8","0","0","0","0","2.9","0","34","92071","  3"
"2013-14","Fall","CS","2104","Intro to Problem Solving in CS","Watson","2.17","5.9","11.8","2.9","26.5","5.9","2.9","11.8","2.9","2.9","5.9","0","20.6","2","34","97827","  3"
"2014-15","Spring","CS","3654","Intro Data Analytics & Visual","North","3","26.5","11.8","17.6","14.7","2.9","5.9","11.8","0","0","2.9","0","5.9","2","34","12293","  3"
"2014-15","Spring","CS","4604","Int Data Base Mgt Sys","Prakash","3.07","17.6","11.8","20.6","23.5","8.8","5.9","2.9","2.9","2.9","0","2.9","0","0","34","12302","  3"
"2014-15","Spring","CS","5114","Theory of Algorithms","Heath","3.68","38.2","32.4","23.5","5.9","0","0","0","0","0","0","0","0","0","34","12315","  3"
"2015-16","Spring","CS","1054","Intro to Programming in Java","Lewis","2.73","2.9","11.8","14.7","11.8","17.6","17.6","17.6","5.9","0","0","0","0","2","34","12485","  3"
"2016-17","Spring","CS","5664","Social Media Analytics","Ramakrishnan","3.56","52.9","20.6","2.9","11.8","2.9","0","5.9","0","0","2.9","0","0","0","34","18276","  3"
"2017-18","Fall","CS","5764","Information Visualization","North","3.67","64.7","17.6","2.9","8.8","0","2.9","0","0","0","0","0","2.9","0","34","82619","  3"
"2018-19","Spring","CS","5664","Social Media Analytics","Ramakrishnan","3.64","26.5","47.1","14.7","11.8","0","0","0","0","0","0","0","0","0","34","12880","  3"
"2019-20","Fall","CS","5114","Theory of Algorithms","Raghvendra","3.56","29.4","20.6","44.1","2.9","2.9","0","0","0","0","0","0","0","0","34","82898","  3"
"2019-20","Spring","CS","3114","Data Structures and Algorithms","Chang","3.46","47.1","17.6","8.8","14.7","2.9","0","5.9","0","0","0","0","2.9","0","34","13008","  3"
"2020-21","Fall","CS","3654","Intro Data Analytics & Visual","Wenskovitch","3.82","70.6","14.7","11.8","0","0","2.9","0","0","0","0","0","0","0","34","83029","  3"
"2020-21","Spring","CS","5526","Data Analytics","Reddy","3.8","52.9","35.3","8.8","2.9","0","0","0","0","0","0","0","0","0","34","13296","  3"
"2021-22","Fall","CS","5040","Intermed Data Struct/Algorithm","Farghally","3.68","44.1","29.4","20.6","2.9","0","0","2.9","0","0","0","0","0","0","34","83201","  3"
"2021-22","Fall","CS","5824","Advanced Machine Learning","Wang","3.89","67.6","29.4","2.9","0","0","0","0","0","0","0","0","0","0","34","83235","  3"
"2021-22","Fall","CS","5024","Ethics & Professionalism in CS","Yao","3.89","64.7","35.3","0","0","0","0","0","0","0","0","0","0","0","34","91301","  3"
"2021-22","Spring","CS","3714","Mobile Software Development","Balci","2.6","17.6","23.5","5.9","0","11.8","5.9","11.8","2.9","2.9","2.9","2.9","11.8","5","34","13292","  3"
"2021-22","Spring","CS","5664","Social Media Analytics","Butler","3.32","29.4","23.5","8.8","20.6","5.9","8.8","0","0","0","0","0","2.9","0","34","13433","  3"
"2012-13","Fall","CS","2104","Intro to Problem Solving in CS","Barnette","2.62","2.9","17.1","17.1","8.6","17.1","14.3","8.6","0","2.9","2.9","2.9","5.7","1","35","91966","  3"
"2012-13","Fall","CS","3604","Professionalism in Computing","Dunlap","3.33","17.1","28.6","17.1","17.1","14.3","2.9","2.9","0","0","0","0","0","2","35","91986","  3"
"2012-13","Fall","CS","3724","Human-Computr Intrctn","Bowman","2.88","8.6","11.4","20","25.7","8.6","8.6","11.4","0","0","2.9","0","2.9","0","35","91989","  3"
"2013-14","Fall","CS","2114","Softw Des & Data Structures","Barnette","3.11","11.4","14.3","14.3","25.7","25.7","5.7","2.9","0","0","0","0","0","0","35","92073","  3"
"2013-14","Spring","CS","3414","Numerical Methods","Sandu","2.91","34.3","8.6","8.6","14.3","5.7","0","8.6","5.7","0","8.6","0","5.7","4","35","12240","  3"
"2013-14","Spring","CS","5044","Object-Oriented Pgmming Java","Lewis","3.67","60","5.7","22.9","5.7","2.9","0","2.9","0","0","0","0","0","0","35","16804","  3"
"2014-15","Fall","CS","3214","Computer Systems","Back","2.81","11.4","11.4","14.3","37.1","2.9","2.9","2.9","8.6","0","0","0","8.6","6","35","82149","  3"
"2014-15","Fall","CS","5014","Research Meth in CS","Tilevich","3.85","65.7","22.9","11.4","0","0","0","0","0","0","0","0","0","0","35","82172","  3"
"2014-15","Spring","CS","2984","SS:Intro to Comp Thinking","Kafura","3.51","40","17.1","20","11.4","5.7","0","5.7","0","0","0","0","0","3","35","20072","  3"
"2015-16","Spring","CS","1054","Intro to Programming in Java","Lewis","2.94","11.4","11.4","8.6","31.4","14.3","8.6","5.7","5.7","2.9","0","0","0","1","35","12484","  3"
"2015-16","Spring","CS","2104","Intro to Problem Solving in CS","Onufriev","2.97","8.6","14.3","22.9","20","5.7","14.3","8.6","2.9","2.9","0","0","0","0","35","12505","  3"
"2016-17","Spring","CS","5114","Theory of Algorithms","Heath","3.63","40","25.7","17.1","17.1","0","0","0","0","0","0","0","0","0","35","12634","  3"
"2018-19","Fall","CS","3714","Mobile Software Development","Balci","3.13","17.1","34.3","5.7","11.4","5.7","8.6","8.6","5.7","0","0","2.9","0","1","35","82717","  3"
"2018-19","Spring","CS","1014","Intro Computational Thinking","Tibau Benitez","2.95","37.1","5.7","17.1","0","11.4","5.7","5.7","2.9","0","8.6","0","5.7","1","35","12736","  3"
"2018-19","Spring","CS","2104","Intro to Problem Solving in CS","Ellis","3.05","11.4","17.1","25.7","17.1","2.9","8.6","14.3","0","2.9","0","0","0","2","35","20097","  3"
"2019-20","Fall","CS","3754","Cloud Software Development","Balci","3.19","45.7","14.3","11.4","2.9","8.6","2.9","0","0","5.7","0","0","8.6","5","35","82834","  3"
"2019-20","Spring","CS","4284","Systems & Networking Capstone","Cameron","4","100","0","0","0","0","0","0","0","0","0","0","0","0","35","13029","  3"
"2019-20","Spring","CS","5014","Research Meth in CS","Tilevich","3.94","80","20","0","0","0","0","0","0","0","0","0","0","0","35","19685","  3"
"2020-21","Fall","CS","3824","Intro Comp Bio Bioinformatics","Zhang","3.62","14.3","65.7","14.3","2.9","0","0","2.9","0","0","0","0","0","0","35","83036","  3"
"2020-21","Fall","CS","5244","Web Application Development","Kulczycki","3.81","60","25.7","8.6","5.7","0","0","0","0","0","0","0","0","0","35","83113","  3"
"2020-21","Spring","CS","4284","Systems & Networking Capstone","Cameron","3.53","48.6","0","14.3","37.1","0","0","0","0","0","0","0","0","0","35","13177","  3"
"2021-22","Fall","CS","5704","Software Engineering","Balci","3.63","54.3","22.9","2.9","5.7","8.6","2.9","0","2.9","0","0","0","0","0","35","93113","  3"
"2021-22","Spring","CS","5044","Object-Oriented Pgmming Java","Kulczycki","3.48","37.1","17.1","25.7","5.7","8.6","0","2.9","2.9","0","0","0","0","0","35","13410","  3"
"2012-13","Spring","CS","1604","Introduction to the Internet","Laha","2.77","19.6","15.9","8.4","14","10.3","6.5","6.5","3.7","3.7","0.9","2.8","7.5","1","107","16580","  1"
"2014-15","Fall","CS","1054","Intro to Programming in Java","Lewis","3.51","30.6","19.4","22.2","27.8","0","0","0","0","0","0","0","0","1","36","82115","  3"
"2014-15","Spring","CS","3414","Numerical Methods","Sandu","2.5","11.1","27.8","2.8","2.8","2.8","5.6","16.7","8.3","2.8","8.3","8.3","2.8","1","36","12290","  3"
"2016-17","Fall","CS","1014","Intro Computational Thinking","Bart","3.64","52.8","25","0","8.3","11.1","0","2.8","0","0","0","0","0","0","36","89499","  3"
"2017-18","Fall","CS","5604","Info Storage and Ret","Fox","3.72","52.8","25","11.1","5.6","5.6","0","0","0","0","0","0","0","0","36","82613","  3"
"2017-18","Fall","CS","5704","Software Engineering","Kulczycki","3.52","38.9","19.4","16.7","13.9","8.3","0","2.8","0","0","0","0","0","0","36","82616","  3"
"2017-18","Spring","CS","4984","SS: Web Application Security","Back","3.77","61.1","11.1","27.8","0","0","0","0","0","0","0","0","0","1","36","20351","  3"
"2019-20","Spring","CS","1044","Intro Prog in C","Stevens","3.57","61.1","22.2","2.8","2.8","2.8","0","2.8","0","0","0","0","5.6","0","36","12904","  3"
"2019-20","Spring","CS","3714","Mobile Software Development","Balci","3.69","50","22.2","16.7","5.6","5.6","0","0","0","0","0","0","0","1","36","13022","  3"
"2020-21","Spring","CS","3714","Mobile Software Development","Balci","3.5","52.8","13.9","13.9","0","11.1","2.8","2.8","0","0","0","0","2.8","6","36","13166","  3"
"2021-22","Fall","CS","5525","Data Analytics","Datta","3.97","97.2","0","0","2.8","0","0","0","0","0","0","0","0","0","36","83215","  3"
"2021-22","Fall","CS","5525","Data Analytics","Muralidharan","3.53","33.3","19.4","27.8","16.7","0","2.8","0","0","0","0","0","0","0","36","93087","  3"
"2021-22","Spring","CS","3654","Intro Data Analytics & Visual","North","3.51","30.6","30.6","22.2","2.8","8.3","2.8","2.8","0","0","0","0","0","0","36","13288","  3"
"2021-22","Spring","CS","3714","Mobile Software Development","Balci","2.88","19.4","13.9","16.7","2.8","16.7","8.3","5.6","8.3","2.8","0","2.8","2.8","6","36","13291","  3"
"2021-22","Spring","CS","4644","Creative Computing Studio","Lee","3.78","33.3","61.1","5.6","0","0","0","0","0","0","0","0","0","0","36","13306","  3"
"2021-22","Spring","CS","5824","Advanced Machine Learning","Jin","3.79","66.7","19.4","8.3","2.8","0","0","0","2.8","0","0","0","0","0","36","13441","  3"
"2012-13","Fall","CS","3744","Intro GUI Programming/Graphics","Gracanin","2.26","18.9","8.1","8.1","13.5","2.7","8.1","5.4","0","5.4","5.4","5.4","18.9","5","37","91990","  3"
"2012-13","Spring","CS","1054","Intro to Programming in Java","Stevens","3.32","18.9","29.7","10.8","24.3","5.4","8.1","0","2.7","0","0","0","0","0","37","12082","  3"
"2012-13","Spring","CS","4604","Int Data Base Mgt Sys","Prakash","2.96","5.4","24.3","16.2","27","8.1","10.8","0","0","0","2.7","0","5.4","1","37","18159","  3"
"2013-14","Spring","CS","3704","Intermed Software Des","Balci","3.25","8.1","35.1","16.2","10.8","21.6","5.4","2.7","0","0","0","0","0","0","37","12243","  3"
"2014-15","Spring","CS","1054","Intro to Programming in Java","Lewis","3.58","24.3","43.2","18.9","8.1","2.7","2.7","0","0","0","0","0","0","0","37","12257","  3"
"2015-16","Spring","CS","5044","Object-Oriented Pgmming Java","Kulczycki","3.47","32.4","24.3","10.8","18.9","10.8","0","2.7","0","0","0","0","0","0","37","12551","  3"
"2016-17","Fall","CS","2104","Intro to Problem Solving in CS","Watson","2.67","2.7","5.4","13.5","27","18.9","13.5","8.1","5.4","0","2.7","0","2.7","2","37","82440","  3"
"2016-17","Fall","CS","3604","Professionalism in Computing","Dunlap","3.61","37.8","37.8","0","16.2","5.4","2.7","0","0","0","0","0","0","0","37","82468","  3"
"2016-17","Fall","CS","5704","Software Engineering","Kulczycki","3.74","59.5","18.9","8.1","10.8","2.7","0","0","0","0","0","0","0","0","37","82509","  3"
"2016-17","Fall","CS","3714","Mobile Software Development","Seyam","3.71","54.1","18.9","13.5","10.8","2.7","0","0","0","0","0","0","0","2","37","89496","  3"
"2016-17","Spring","CS","5704","Software Engineering","Kulczycki","3.61","48.6","18.9","10.8","8.1","13.5","0","0","0","0","0","0","0","0","37","12650","  3"
"2020-21","Spring","CS","4704","Software Engineering Capstone","Charles","4","100","0","0","0","0","0","0","0","0","0","0","0","0","37","13181","  3"
"2020-21","Spring","CS","5044","Object-Oriented Pgmming Java","Kulczycki","3.59","59.5","8.1","10.8","13.5","0","0","5.4","2.7","0","0","0","0","0","37","13284","  3"
"2021-22","Fall","CS","5764","Information Visualization","Polys","3.83","73","8.1","13.5","5.4","0","0","0","0","0","0","0","0","0","37","83231","  3"
"2012-13","Spring","CS","3604","Professionalism in Computing","Dunlap","3.53","36.8","26.3","26.3","5.3","0","2.6","0","0","0","0","0","2.6","0","38","12113","  3"
"2012-13","Spring","CS","3724","Human-Computr Intrctn","McCrickard","3.39","39.5","18.4","13.2","13.2","5.3","0","5.3","0","0","5.3","0","0","0","38","18147","  3"
"2014-15","Spring","CS","1054","Intro to Programming in Java","Lewis","3.6","31.6","23.7","39.5","5.3","0","0","0","0","0","0","0","0","0","38","19498","  3"
"2015-16","Spring","CS","3704","Intermed Software Des","Servant Cortes","3.14","7.9","26.3","13.2","23.7","13.2","10.5","5.3","0","0","0","0","0","1","38","19527","  3"
"2016-17","Spring","CS","3704","Intermed Software Des","Edmison","3.53","34.2","28.9","7.9","18.4","7.9","2.6","0","0","0","0","0","0","0","38","12612","  3"
"2018-19","Fall","CS","3744","Intro GUI Programming/Graphics","Luther","3.41","57.9","7.9","7.9","7.9","2.6","2.6","5.3","2.6","0","2.6","0","2.6","3","38","82720","  3"
"2019-20","Fall","CS","5744","Software Design and Quality","Edwards","3.98","92.1","7.9","0","0","0","0","0","0","0","0","0","0","0","38","82919","  3"
"2019-20","Spring","CS","3754","Cloud Software Development","Esakia","3.88","76.3","13.2","7.9","2.6","0","0","0","0","0","0","0","0","0","38","13024","  3"
"2021-22","Fall","CS","3714","Mobile Software Development","Esakia","3.31","60.5","2.6","7.9","13.2","0","0","2.6","0","2.6","5.3","0","5.3","6","38","83118","  3"
"2021-22","Spring","CS","4824","Machine Learning","Hilal","2.44","10.5","5.3","10.5","21.1","7.9","15.8","2.6","5.3","0","5.3","10.5","5.3","0","38","13312","  3"
"2021-22","Spring","CS","5704","Software Engineering","Kulczycki","3.92","84.2","7.9","7.9","0","0","0","0","0","0","0","0","0","0","38","21612","  3"
"2013-14","Fall","CS","5704","Software Engineering","Balci","3.89","66.7","30.8","2.6","0","0","0","0","0","0","0","0","0","0","39","96470","  3"
"2013-14","Fall","CS","4264","Principles Computer Security","Yao","3.39","35.9","7.7","20.5","15.4","17.9","0","2.6","0","0","0","0","0","0","39","98654","  3"
"2013-14","Spring","CS","1054","Intro to Programming in Java","Ellis","3.42","23.1","35.9","12.8","7.7","10.3","10.3","0","0","0","0","0","0","1","39","12210","  3"
"2013-14","Spring","CS","3704","Intermed Software Des","Soundararajan","3.26","17.9","30.8","12.8","12.8","17.9","2.6","2.6","0","0","0","0","2.6","0","39","20179","  3"
"2014-15","Fall","CS","5044","Object-Oriented Pgmming Java","Lewis","3.61","66.7","7.7","7.7","7.7","0","5.1","2.6","0","0","0","0","2.6","0","39","86569","  3"
"2014-15","Spring","CS","1054","Intro to Programming in Java","Lewis","3.42","28.2","28.2","17.9","7.7","7.7","5.1","5.1","0","0","0","0","0","0","39","12254","  3"
"2015-16","Fall","CS","3604","Professionalism in Computing","Dunlap","3.48","48.7","7.7","12.8","20.5","2.6","2.6","2.6","0","0","2.6","0","0","0","39","82191","  3"
"2017-18","Spring","CS","2104","Intro to Problem Solving in CS","Poursardar","3.51","46.2","25.6","2.6","10.3","2.6","2.6","5.1","5.1","0","0","0","0","1","39","12687","  3"
"2019-20","Fall","CS","5525","Data Analytics","Karpatne","3.53","25.6","38.5","15.4","12.8","5.1","0","2.6","0","0","0","0","0","0","39","91563","  3"
"2021-22","Fall","CS","4104","Data and Algorithm Analysis","Raghvendra","2.33","12.8","0","2.6","20.5","7.7","7.7","25.6","2.6","7.7","7.7","0","5.1","2","39","93126","  3"
